EI-10201A,LIC10201,FIC-10203,FIC-10101,TI-11701,PDIC-10102,LIC-10101,TI-10403,PIC-10201,PIC-10101,FI-10302
20.99552345,132.7178,6.587715,10.35802841,37,0.0491,96.22614288,186.6,1.474243879,1.575369596,5.159365177
21.06062508,132.6441,6.205486,10.33285713,37,0.0484,96.19539642,186.6,1.47446084,1.575044036,5.061711311
20.99118233,132.6564,7.079662,10.07768536,37,0.0487,96.07857513,186.6,1.47413528,1.575695038,5.566255093
21.05736923,132.8162,6.904829,10.35802841,37,0.0484,96.10931396,186.6,1.473918319,1.574067473,5.061711311
21.02807426,132.7424,7.079662,10.23155212,37,0.0485,96.02938843,186.6,1.473375797,1.573742032,4.893530369
20.99660683,132.4596,6.679855,10.02587223,37,0.0483,96.10316467,186.6,1.472507715,1.573742032,5.408924103
20.99552345,132.4719,6.587715,10.20606804,37,0.048,96.03553772,186.6,1.472833276,1.573958993,4.562592983
20.99118233,132.5395,6.587715,10.12923431,37.1,0.0478,95.82033539,186.7,1.472399235,1.57287395,4.63854599
20.97382164,132.558,6.587715,10.07768536,37.1,0.0485,95.77114868,186.7,1.471748233,1.57276547,4.49206543
20.90220833,132.4473,6.351519,9.999863625,37,0.0484,95.85722351,186.6,1.471531272,1.57276547,5.430624962
20.89895439,132.4596,6.205486,9.999863625,37.1,0.0484,95.72810364,186.6,1.471205711,1.57298243,5.267868996
20.84795761,132.4166,7.036361,10.15491009,37.1,0.0483,95.70966339,186.5,1.470446229,1.571571946,5.110538483
20.80130005,132.4719,6.587715,10.02587223,37.1,0.0484,95.7035141,186.6,1.470337629,1.571246386,5.517428398
20.80238533,132.4412,6.205486,9.895151138,37.1,0.0488,95.63587952,186.6,1.469578147,1.570486903,5.08341217
20.85446739,132.5395,7.079662,10.12923431,37.1,0.0489,95.57439423,186.6,1.469361186,1.569618821,5.398073673
20.75789833,132.4965,6.587715,10.12923431,37.1,0.048682127,95.48216248,186.5,1.468710065,1.568967819,4.654821396
20.80564117,132.3489,5.954147,9.999863625,37.1,0.0484,95.37149048,186.4,1.468493104,1.56918478,5.343822002
20.74270821,132.2628,6.351519,9.947645187,37,0.0484,95.35919189,186.5,1.466540098,1.567557216,4.573443413
20.78610992,132.4289,6.633944,10.02587223,37.1,0.0483,95.3530426,186.5,1.465563536,1.566146731,4.64939642
20.72860336,132.3797,5.954147,9.815882683,37.1,0.0485,95.35919189,186.5,1.464370012,1.564736128,5.305845261
20.62552452,132.3735,6.399455,9.973789215,37.1,0.0485,95.27310944,186.4,1.46317637,1.563651085,4.785026073
20.63094902,132.2137,6.904829,10.02587223,37.1,0.0481,95.15628815,186.4,1.462525368,1.56213212,5.170215607
20.62877846,132.1337,5.902596,9.973789215,37.1,0.048,95.05791473,186.5,1.461223364,1.561264038,4.86097908
20.67543602,132.1214,5.954147,10.02587223,37.1,0.0479,95.15628815,186.5,1.459487319,1.559636474,4.573443413
20.75789833,132.2567,5.798117,9.842376709,37.1,0.048,94.97183228,186.5,1.459378839,1.559419513,4.568018436
20.74270821,132.3243,6.860424,9.842376709,37.1,0.0479,94.96568298,186.5,1.458185196,1.557791948,4.752475262
20.64397049,132.1706,6.106193,9.86879921,37,0.0479,94.72589111,186.5,1.457425714,1.557032347,4.302183628
20.55282593,131.8816,6.447035,9.999863625,37.1,0.0479,94.90419769,186.5,1.457642674,1.557574868,5.050860882
20.48663902,132.1337,6.633944,9.842376709,37.1,0.0481,94.80582428,186.5,1.456774712,1.556598306,5.48487711
20.52027512,132.1091,5.850589,9.86879921,37.1,0.0474,94.7873764,186.5,1.455255628,1.555296302,5.110538483
20.58863258,132.2505,6.351519,9.973789215,37.1,0.048,94.75662994,186.5,1.454930067,1.552909255,4.964057922
20.65373421,132.0907,6.904829,9.86879921,37.1,0.0471,94.70744324,186.5,1.453845024,1.552149653,5.186491013
20.65048027,132.2751,6.541157,9.973789215,37.1,0.0476,94.7381897,186.5,1.453411102,1.552149653,4.953207493
20.45191765,132.0169,6.447035,9.7091856,37.1,0.0476,94.70744324,186.5,1.452759981,1.551824212,5.099688053
20.48555374,132.1891,5.69172,9.815882683,37.1,0.0479,94.62751007,186.5,1.452326059,1.551281691,5.294995308
20.43130112,132.2751,5.583296,9.7091856,37.1,0.0476,94.58447266,186.5,1.451892018,1.550413609,4.964057922
20.48663902,132.312,6.351519,9.815882683,37.1,0.0471,94.4430542,186.6,1.451674938,1.550413609,4.812152386
20.39441109,132.2628,6.679855,9.842376709,37.1,0.0475,94.46150208,186.6,1.451674938,1.550630689,4.888104916
20.38138962,132.0108,5.798117,9.895151138,37,0.0476,94.49224854,186.6,1.450915456,1.550413609,4.096025944
20.31194687,131.98,6.205486,9.86879921,37,0.047126904,94.51068878,186.7,1.450155973,1.548352003,4.785026073
20.27939606,132.0046,6.351519,9.815882683,37,0.0475,94.41231537,186.7,1.449721932,1.547918081,4.855554104
20.30109787,131.9862,5.798117,9.682327271,37,0.0477,94.35697937,186.7,1.450047493,1.548569083,4.920656204
20.29133224,132.1891,6.303217,9.73596859,37.1,0.047235407,94.43076324,186.7,1.449830413,1.549545646,4.898955345
20.38356018,131.98,5.244594,9.628385544,37.1,0.0472,94.47380066,186.7,1.450372934,1.548786044,4.953207493
20.32930756,132.1952,5.850589,9.628385544,37.1,0.0469,94.43076324,186.7,1.450047493,1.549003124,4.709073544
20.182827,132.1214,6.106193,9.628385544,37,0.047126904,94.31393433,186.7,1.449721932,1.549003124,4.502915859
20.20235825,131.937,5.416593,9.43716526,37,0.0477,94.2831955,186.7,1.449613452,1.547809482,4.801301956
20.27505684,132.0292,6.106193,9.409529686,37,0.0475,94.25244904,186.8,1.447877407,1.546615958,4.329309464
20.1491909,132.0354,5.583296,9.682327271,37.1,0.0473,94.21556091,186.8,1.447877407,1.546941519,4.340159893
20.10253525,132.2321,5.583296,9.628385544,37.1,0.0476,94.19711304,186.7,1.448094368,1.546833038,4.020072937
20.0775795,132.0968,6.055935,9.492192268,37.1,0.047235407,94.20326233,186.7,1.446466804,1.544988394,3.803065062
20.13400078,132.1583,5.244594,9.464718819,37,0.0475,94.16637421,186.7,1.446900845,1.545856476,4.589719296
20.06130409,132.1891,5.798117,9.492192268,37,0.0469,94.11103821,186.8,1.447117805,1.545205474,4.486640453
20.182827,132.2137,5.850589,9.464718819,37,0.0473,94.01880646,186.8,1.446575284,1.545205474,4.817577362
20.11881065,131.8509,5.902596,9.464718819,37.1,0.0472,93.93887329,186.8,1.446032763,1.544445872,4.394412041
20.03743172,132.1522,5.066759,9.492192268,37.1,0.0472,93.95117188,186.9,1.445924282,1.543903351,4.584293842
20.03634644,132.1952,5.583296,9.464718819,37.1,0.047235407,93.85894775,186.9,1.44527328,1.54401195,4.64939642
20.00379562,131.937,5.902596,9.354017258,37.1,0.0467,93.91427612,186.9,1.444622278,1.542818308,4.833853245
20.07215309,131.9677,5.528287,9.54690361,37,0.0476,93.86509705,186.9,1.444405198,1.542275786,4.833853245
20.07540894,132.0599,5.528287,9.54690361,37.1,0.0468,93.80360413,186.9,1.443645716,1.541950345,4.991183758
19.97558594,131.8816,5.066759,9.464718819,37,0.0469,93.79130554,186.9,1.443537235,1.542384386,4.546317577
19.96039391,131.7279,5.954147,9.409529686,37.1,0.0476,93.85894775,186.8,1.442777634,1.541407824,4.676522255
19.95279884,131.8632,4.755612,9.409529686,37.1,0.0474,93.78515625,186.9,1.443320155,1.541950345,5.034585476
19.90939713,131.9062,5.583296,9.354017258,37,0.047235407,93.66218567,186.9,1.442452192,1.541299343,4.622270107
19.95822525,132.0292,4.755612,9.326135635,37.1,0.0473,93.54536438,186.9,1.442560673,1.541190743,4.372711182
19.938694,131.7648,5.302547,9.354017258,37.1,0.0472,93.56996155,186.9,1.441909671,1.540322781,4.643970966
19.90614319,131.8448,5.954147,9.213768959,37.1,0.047235407,93.61914825,186.9,1.44158411,1.539671779,4.437813282
19.97558594,131.98,5.066759,9.298171043,37,0.0472,93.56996155,186.9,1.441150069,1.539780259,4.698223114
19.81282997,131.8263,5.244594,9.326135635,37,0.0467,93.49002838,186.9,1.44147563,1.540322781,4.394412041
19.80957413,131.5373,5.302547,9.298171043,37,0.0467,93.44699097,187,1.441041589,1.539563179,4.866404057
19.80848885,131.7894,5.902596,9.270122528,37,0.0471,93.34246826,187,1.440390587,1.537935734,4.909805775
19.80848885,131.8571,5.528287,9.298171043,37.1,0.0474,93.38550568,187,1.441041589,1.539563179,4.70364809
19.8280201,131.771,5.006077,9.270122528,37,0.0471,93.29942322,186.9,1.441041589,1.539020658,5.153939724
19.76291656,131.7218,5.902596,9.213768959,37.1,0.0471,93.33631897,186.9,1.440824628,1.539671779,4.459514141
19.75966263,131.6418,5.528287,9.270122528,37.1,0.0473,93.24408722,187,1.440607548,1.539020658,4.86097908
19.660923,131.814,4.819449,9.213768959,37,0.0466,93.26867676,187,1.440282106,1.538152695,4.616845131
19.68153954,131.7402,5.69172,9.298171043,37.1,0.0473,93.28097534,187,1.440065026,1.537610173,5.191916466
19.62511635,131.8816,4.755612,9.270122528,37.1,0.0472,93.2625351,187,1.439956546,1.537935734,5.219042301
19.60233116,131.7894,5.302547,9.157067299,37.1,0.047235407,93.15185547,187,1.439414024,1.538044214,4.969482899
19.64030838,131.7587,4.690907,9.298171043,37.1,0.0473,93.0965271,187,1.439414024,1.537610173,4.888104916
19.51878357,131.7833,5.528287,9.270122528,37.1,0.0472,92.94281006,187,1.439522505,1.538044214,5.01831007
19.55241966,131.5988,4.94465,9.185461998,37.1,0.0471,93.02888489,187,1.439305544,1.537067652,4.947782516
19.61209679,131.5742,4.755612,9.213768959,37.1,0.0471,93.02888489,187,1.439739585,1.537501693,4.898955345
19.6554985,131.4512,5.850589,9.298171043,37.1,0.0473,92.98584747,187,1.438979983,1.536633611,4.909805775
19.64356232,131.3037,5.006077,9.128585815,37.1,0.0469,92.98584747,187,1.438871503,1.537067652,4.812152386
19.63596725,131.5127,5.359873,9.185461998,37.1,0.0473,92.99199677,187,1.438763022,1.537067652,4.839278221
19.67068863,131.5435,5.528287,9.298171043,37.1,0.0471,92.76449585,187,1.439414024,1.537393212,4.964057922
19.58714104,131.771,5.954147,9.298171043,37.1,0.0472,92.78294373,187,1.439522505,1.537610173,4.980333328
19.56327057,131.8263,5.798117,9.270122528,37.1,0.0472,92.83828735,187,1.439739585,1.537718654,4.839278221
19.48406219,131.7341,6.055935,9.185461998,37.1,0.0471,92.7460556,187,1.439197063,1.537393212,4.589719296
19.52746391,131.7402,5.850589,9.213768959,37.1,0.0472,92.72760773,187,1.439197063,1.537610173,5.219042301
19.45476532,131.3098,5.69172,9.270122528,37.1,0.0472,92.59848785,187,1.439739585,1.537718654,4.535467148
19.39074898,131.5804,6.055935,9.213768959,37.1,0.0469,92.65382385,187,1.439305544,1.537935734,4.654821396
19.37338829,131.5435,5.902596,9.185461998,37.1,0.0472,92.62922668,187.1,1.439197063,1.537067652,4.719923973
19.39074898,131.4205,5.528287,9.270122528,37.1,0.0465,92.38943481,187.1,1.438437462,1.536308169,4.535467148
19.44499969,131.691,5.066759,9.185461998,37.1,0.0472,92.38943481,187.1,1.438654542,1.536091089,4.915231228
19.40702438,131.648,5.637769,9.157067299,37.1,0.0472,92.33410645,187.1,1.438763022,1.53641665,5.376373291
19.29743576,131.5681,5.302547,9.128585815,37.1,0.0469,92.39558411,187.2,1.43811202,1.53652513,5.105113029
19.40159798,131.482,5.583296,9.042600632,37.1,0.0466,92.42018127,187.2,1.437677979,1.535765648,4.785026073
19.3506012,131.525,6.303217,9.185461998,37.1,0.0473,92.45707703,187.1,1.438437462,1.53641665,4.106876373
19.33215714,131.4328,6.447035,9.157067299,37.1,0.0473,92.42018127,187.2,1.43778646,1.535982609,4.486640453
19.34734726,131.4574,6.860424,9.128585815,37.1,0.0471,92.37713623,187.3,1.43778646,1.535874128,4.844703674
19.30720139,130.9962,6.770741,9.185461998,37.1,0.0469,92.3463974,187.3,1.43778646,1.535982609,4.774175644
19.4341507,131.6603,6.904829,9.128585815,37.1,0.0472,92.19883728,187.3,1.43811202,1.535874128,4.475790024
19.29743576,131.5558,7.1227,8.984819412,37.1,0.0471,92.20498657,187.3,1.438654542,1.535440087,4.481215
19.29200935,131.3713,6.992791,9.157067299,37.1,0.0468,92.11889648,187.3,1.43778646,1.535765648,4.323884487
19.21280289,130.9839,6.904829,9.185461998,37.1,0.047,92.08200836,187.4,1.437677979,1.535440087,4.698223114
19.25945854,131.4143,7.498934,9.071352005,37.1,0.0473,92.10045624,187.3,1.43778646,1.535440087,4.242506504
19.2616291,131.5865,7.857172,9.013755798,37.1,0.047,92.08200836,187.4,1.438654542,1.53641665,4.888104916
19.22039795,131.7218,7.895973,8.984819412,37.1,0.0471,92.05741882,187.5,1.438220501,1.535765648,4.421537876
19.14769936,131.5742,8.087188,9.013755798,37.1,0.0473,92.0758667,187.5,1.438654542,1.535982609,4.161128521
19.19978142,131.648,7.934585,9.042600632,37.1,0.0472,92.03897095,187.4,1.43811202,1.535765648,4.231656075
19.22582245,131.7525,8.273983,8.926664352,37.1,0.0471,91.93444824,187.4,1.438220501,1.535331607,4.481215
19.22907829,131.648,8.049308,9.042600632,37,0.0471,91.94674683,187.4,1.43811202,1.535874128,4.62769556
19.15312386,131.5804,8.199775,9.013755798,37,0.0469,91.94674683,187.4,1.43811202,1.535982609,5.0291605
19.12599945,131.605,8.049308,9.128585815,37,0.0471,91.81147766,187.4,1.438871503,1.536091089,4.540892124
19.05872726,131.7279,7.818179,8.926664352,37.1,0.0469,91.86065674,187.4,1.438979983,1.536091089,5.219042301
19.14769936,131.5804,7.660219,9.128585815,37.1,0.0462,91.81147766,187.4,1.438437462,1.536091089,5.587955952
19.06632233,131.5373,7.895973,8.984819412,37.1,0.0471,91.73153687,187.4,1.438871503,1.53641665,4.790451527
19.05221558,131.525,8.049308,9.071352005,37.1,0.0469,91.68235779,187.4,1.439305544,1.537935734,4.654821396
19.08585167,131.2791,7.934585,8.984819412,37.1,0.0468,91.6762085,187.5,1.439848065,1.537610173,4.654821396
19.16397476,131.3959,7.818179,8.984819412,37.1,0.0469,91.7807312,187.5,1.440390587,1.538261175,4.736199379
19.02834511,131.3221,7.539578,9.128585815,37.1,0.0473,91.80532837,187.5,1.438979983,1.537067652,4.665671825
19.13033867,131.3652,7.498934,9.013755798,37.1,0.047235407,91.80532837,187.6,1.438871503,1.53641665,4.893530369
18.98928452,131.3098,7.660219,8.984819412,37.1,0.0476,91.70079803,187.6,1.438763022,1.53652513,4.893530369
18.98928452,131.3221,7.857172,8.984819412,37.1,0.0475,91.6700592,187.6,1.438437462,1.535548568,4.893530369
18.93611717,131.2115,7.700013,8.8387146,37.1,0.047,91.68850708,187.6,1.437677979,1.535440087,5.32754612
19.00338936,131.2053,7.458067,9.013755798,37.1,0.0466,91.63931274,187.6,1.43811202,1.535765648,5.110538483
18.94371223,131.1069,7.292312,9.042600632,37.1,0.0474,91.57782745,187.6,1.43811202,1.53652513,4.70364809
18.89813995,131.0331,7.498934,8.984819412,37,0.0473,91.53479004,187.6,1.438763022,1.536633611,5.002034187
18.89271545,131.2299,7.660219,8.868128777,37,0.0464,91.60856628,187.6,1.438763022,1.535982609,5.924318314
18.85799408,131.4451,7.458067,8.897444725,37,0.0469,91.51634216,187.6,1.438871503,1.536633611,5.191916466
18.93611717,131.4512,7.620218,8.749880791,37.1,0.0473,91.47329712,187.6,1.439522505,1.537176132,4.980333328
18.92201042,131.2668,7.416976,8.984819412,37.1,0.047,91.35032654,187.6,1.439414024,1.537501693,4.318459034
18.94696808,130.9901,7.416976,8.868128777,37.1,0.0465,91.33803558,187.6,1.439414024,1.536959171,4.801301956
18.96649742,131.2606,7.208005,8.984819412,37.1,0.0469,91.28884888,187.6,1.439739585,1.536850691,4.665671825
18.96107292,131.236,7.334102,8.868128777,37.1,0.047,91.34417725,187.6,1.439522505,1.537718654,4.622270107
18.93286133,131.525,7.498934,9.013755798,37.1,0.0465,91.20891571,187.6,1.440824628,1.538261175,4.806726933
18.89163017,131.5127,7.416976,9.013755798,37.1,0.0473,91.25810242,187.6,1.441041589,1.538586736,4.481215
18.83737755,131.482,7.458067,9.042600632,37.1,0.0469,91.23965454,187.6,1.441041589,1.538695216,4.513766289
18.89054489,131.525,7.079662,8.926664352,37.1,0.047235407,91.18431854,187.6,1.440824628,1.538478136,5.642208099
18.85365295,131.5066,6.860424,8.8387146,37.1,0.0469,91.25810242,187.6,1.440390587,1.538152695,5.967720032
18.9068203,131.5988,6.992791,9.013755798,37.1,0.0476,91.09208679,187.6,1.440499067,1.538152695,4.692797661
18.84605789,131.6111,7.539578,8.984819412,37.1,0.0471,91.06749725,187.6,1.441367149,1.53988874,4.893530369
18.89054489,131.648,7.539578,8.868128777,37.1,0.0469,90.90763855,187.6,1.441041589,1.539129257,4.991183758
18.78095627,131.6664,7.458067,8.926664352,37.1,0.0468,91.03060913,187.6,1.440824628,1.538152695,4.426962852
18.84931374,131.6972,7.208005,8.868128777,37.1,0.0466,91.02445984,187.6,1.440607548,1.538152695,4.974908352
18.90356636,131.7341,7.620218,8.926664352,37.1,0.0468,90.84614563,187.6,1.441692591,1.539780259,4.915231228
18.77336121,131.6787,7.818179,8.984819412,37.1,0.0474,90.88304138,187.6,1.44158411,1.5402143,4.898955345
18.79506111,131.8017,7.857172,8.926664352,37,0.0474,90.88919067,187.7,1.44158411,1.53988874,4.166553497
18.9567318,131.691,7.857172,8.984819412,37,0.0469,90.88919067,187.7,1.441367149,1.539671779,4.432388306
18.89488602,131.6603,7.620218,8.749880791,37,0.0477,90.83999634,187.7,1.441367149,1.539671779,5.137664318
18.82761192,131.8263,7.660219,8.8387146,37,0.047235407,90.73547363,187.7,1.44147563,1.539780259,5.191916466
18.7570858,131.5742,7.895973,8.8387146,37.1,0.0466,90.75392151,187.7,1.44158411,1.539346218,4.87182951
18.82761192,131.5127,7.660219,8.779592514,37,0.0472,90.75392151,187.7,1.441367149,1.539020658,4.589719296
18.78963661,131.4758,7.539578,8.868128777,37.1,0.0471,90.68628693,187.8,1.44147563,1.539237738,5.01831007
18.77119064,131.7095,7.620218,8.868128777,37.1,0.0469,90.59405518,187.8,1.441367149,1.539237738,4.481215
18.78095627,131.691,7.660219,8.749880791,37.1,0.0471,90.61250305,187.8,1.441909671,1.539563179,4.611419678
18.62145615,131.7279,7.539578,8.8387146,37,0.0477,90.61250305,187.9,1.442235112,1.540973783,4.801301956
18.73972511,131.5435,7.539578,8.749880791,37,0.0476,90.48338318,187.9,1.442126632,1.541407824,4.340159893
18.77553177,131.7033,7.660219,8.8387146,37,0.0471,90.39115906,187.9,1.442452192,1.540648222,5.002034187
18.72995949,131.5865,7.498934,8.63001442,37,0.047235407,90.39730835,187.9,1.442777634,1.539671779,5.159365177
18.67787743,131.6664,7.292312,8.63001442,37,0.0469,90.45263672,187.9,1.442452192,1.53988874,4.573443413
18.70174789,131.7341,7.458067,8.8387146,37,0.0474,90.39115906,187.9,1.442560673,1.540973783,4.893530369
18.61060524,131.7218,8.049308,8.8387146,37,0.0473,90.4157486,187.9,1.441692591,1.53988874,5.132238865
18.69523811,131.7095,7.857172,8.779592514,37,0.0472,90.38500977,188,1.44147563,1.539563179,5.023735046
18.73972511,131.7402,7.739602,8.749880791,37,0.0471,90.3604126,188,1.441692591,1.539237738,4.70364809
18.66160202,131.7095,8.087188,8.690154076,37.1,0.0469,90.3050766,188.1,1.442018151,1.539563179,4.611419678
18.59758377,131.482,8.199775,8.63001442,37,0.0468,90.35426331,188.2,1.44158411,1.539671779,4.40526247
18.52814102,131.4512,8.049308,8.569452286,37,0.047126904,90.23744202,188.2,1.442126632,1.540431261,4.719923973
18.59975433,131.5066,8.01125,8.539010048,37,0.047235407,90.29277802,188.3,1.441692591,1.5401057,4.996609211
18.57588387,131.1992,8.087188,8.569452286,37.1,0.047,90.16980743,188.3,1.442126632,1.539346218,4.432388306
18.59324455,131.4574,8.420436,8.599786758,37,0.0474,90.18210602,188.3,1.442669153,1.540865302,4.573443413
18.63990021,131.4574,8.492716,8.690154076,37.1,0.0468,90.1452179,188.4,1.443103194,1.540973783,5.289569855
18.55852318,131.525,8.384063,8.63001442,37.1,0.0469,90.02224731,188.4,1.443211675,1.540756822,5.273294449
18.51620674,131.648,8.775884,8.63001442,37.1,0.0469,90.00994873,188.4,1.442669153,1.540756822,5.25159359
18.51620674,131.3836,9.150944,8.569452286,37.1,0.0474,89.89927673,188.5,1.442560673,1.540431261,4.980333328
18.56503296,131.6111,9.18428,8.539010048,37.1,0.0472,89.85623169,188.5,1.442994714,1.541190743,4.502915859
